8
total_episodes: 100
alpha: 0.5
max_steps: 100
gamma: 0.95
epsilon: 0.2
max_epsilon: 0.2
min_epsilon: 0.01
decay_rate: 0.001
1,-18.0,0.5,0.8598909378051758
2,-17.999999999999982,0.9,0.831270694732666
3,-19.0,0.8,1.044175624847412
4,-18.999999999999986,0.9,1.1281704902648926
5,-19.000000000000004,0.9,0.9630894660949707
6,-19.000000000000004,0.8,0.9906489849090576
7,-17.99999999999999,1.5,0.9487183094024658
8,-20.000000000000025,1.7000000000000002,0.9714210033416748
9,-17.99999999999999,1.7000000000000002,0.9622893333435059
10,-18.000000000000004,1.3000000000000003,0.7252364158630371
11,-17.999999999999993,1.7000000000000002,0.708040714263916
12,-19.000000000000018,1.7000000000000002,0.7508571147918701
13,-19.0,1.7000000000000002,0.908156156539917
14,-17.99999999999999,1.5,0.9911437034606934
15,-20.00000000000002,0,1.0190377235412598
16,-19.000000000000007,1.6,0.9952297210693359
17,-19.000000000000007,2.3,1.0038774013519287
18,-19.000000000000004,1.7000000000000002,0.9539387226104736
19,-17.99999999999999,0.9,0.9591472148895264
20,-19.0,1.6,0.9611368179321289
21,-19.000000000000004,2.1,0.9550564289093018
22,-19.000000000000004,2.4,1.0326242446899414
23,-20.000000000000025,2.4,0.9728245735168457
24,-19.0,0.9,0.9822971820831299
25,-17.999999999999975,2.1999999999999997,1.1026136875152588
26,-19.000000000000004,2.4,0.9879167079925537
27,-17.99999999999999,1.6,0.967947244644165
28,-17.999999999999993,2.4,0.9356222152709961
29,-16.99999999999997,1.7000000000000002,0.9914283752441406
30,-17.999999999999993,1.5,0.9526276588439941
31,-19.00000000000001,2.4,0.9495935440063477
32,11.7,11.7,0.12019014358520508
33,-17.99999999999999,1.7000000000000002,1.0465030670166016
34,-19.0,0.9,1.3518247604370117
35,-19.000000000000007,2.1999999999999997,0.949347972869873
36,9.899999999999999,9.899999999999999,0.20692729949951172
37,5.400000000000002,5.400000000000002,0.422914981842041
38,4.000000000000007,4.000000000000007,0.5023820400238037
39,-17.999999999999986,1.7000000000000002,0.9608728885650635
40,-19.0,0,0.995476245880127
41,-17.999999999999993,2.3,0.9553732872009277
42,11.7,11.7,0.11641979217529297
43,-20.00000000000001,2.0,0.9877927303314209
44,12.4,12.4,0.13631224632263184
45,-20.000000000000018,0.9,1.0433967113494873
46,12.1,12.1,0.1126854419708252
47,12.299999999999999,12.299999999999999,0.14783787727355957
48,-17.99999999999999,2.0999999999999996,1.1907095909118652
49,12.3,12.3,0.0954580307006836
50,12.2,12.2,0.09053707122802734
51,-20.000000000000018,0.8,1.0112838745117188
52,12.6,12.6,0.07865285873413086
53,-20.000000000000014,0.9,1.370591402053833
54,12.5,12.5,0.11134958267211914
55,-17.999999999999986,2.0999999999999996,0.8205950260162354
56,12.8,12.8,0.03489875793457031
57,-17.99999999999999,0.9,0.5892200469970703
58,12.8,12.8,0.03286600112915039
59,12.6,12.6,0.04162955284118652
60,12.6,12.6,0.06167721748352051
61,-20.00000000000002,1.4000000000000001,0.9776813983917236
62,12.9,12.9,0.0547335147857666
63,11.1,11.1,0.19571805000305176
64,8.799999999999997,8.799999999999997,0.22767257690429688
65,13.0,13.0,0.05691266059875488
66,5.600000000000006,5.600000000000006,0.298292875289917
67,12.7,12.7,0.05393052101135254
68,12.8,12.8,0.03849148750305176
69,12.8,12.8,0.04018759727478027
70,12.399999999999999,12.399999999999999,0.049805641174316406
71,12.6,12.6,0.0492095947265625
72,12.6,12.6,0.07160377502441406
73,13.0,13.0,0.05323648452758789
74,12.9,12.9,0.04662203788757324
75,12.7,12.7,0.03943586349487305
76,7.899999999999998,7.899999999999998,0.17168426513671875
77,12.2,12.2,0.048102378845214844
78,13.0,13.0,0.02923297882080078
79,12.6,12.6,0.04027557373046875
80,12.2,12.2,0.05638933181762695
81,12.8,12.8,0.03341269493103027
82,-20.000000000000018,0.9,0.5351886749267578
83,13.0,13.0,0.031085491180419922
84,12.8,12.8,0.036745548248291016
85,12.1,12.1,0.0541682243347168
86,7.6999999999999975,7.6999999999999975,0.1629793643951416
87,-18.0,0.8,0.5372109413146973
88,12.6,12.6,0.04445195198059082
89,12.6,12.6,0.051590919494628906
90,-19.0,0.9,0.7896065711975098
91,-17.99999999999999,1.7000000000000002,0.7238214015960693
92,10.5,10.5,0.11635732650756836
93,11.700000000000001,11.700000000000001,0.09436178207397461
94,12.9,12.9,0.03544116020202637
95,12.8,12.8,0.05451250076293945
96,12.9,12.9,0.03996467590332031
97,12.5,12.5,0.05187225341796875
98,-19.0,1.2000000000000002,0.6934278011322021
99,12.7,12.7,0.03677225112915039
100,12.5,12.5,0.04291057586669922
